鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
永和區,房地(土地+建物),新北市永和區永貞路３２８號二樓,25.85,住,,,1101120,土地1建物1車位0,二層，陽台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700213,129.38,3,2,2,有,有,16800000,129850,,0.0,0,陽台外推；,RPSPMLQJKIGGFHF58DA,106.63,0.0,0.0,有,0331
中和區,房地(土地+建物),新北市中和區捷運路８之１２號四樓,8.8,,,,1101114,土地1建物1車位0,四層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土構造,1000415,49.129999999999995,0,1,1,有,有,9000000,183187,,0.0,0,,RPWOMLKMJIGGFHF48DA,24.77,4.52,0.0,有,0332
三重區,車位,新北大道一段６號等,0.09,住,,,1101117,土地1建物1車位2,,,其他,,,,53.99,0,0,0,有,有,4400000,,坡道平面,54.0,4400000,車位總價中，無法拆分各別車位價格。僅車位交易；,RPUPMLNKKIGGFGF48DA,0.0,0.0,0.0,有,0027
三重區,房地(土地+建物)+車位,新北市三重區新北大道一段６號八樓,25.6,住,,,1101117,土地1建物1車位1,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031217,324.39,4,2,3,有,有,56300000,181916,坡道平面,27.0,2200000,,RPVPMLNKKIGGFGF58DA,172.08,31.15,0.0,有,
三重區,房地(土地+建物),新北市三重區大同南路２００巷８號三樓,23.52,住,,,1091230,土地1建物2車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701224,44.0,2,2,2,有,無,3450000,78409,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWPMLNKKIGGFGF68DA,34.0,10.0,0.0,無,
三重區,房地(土地+建物)+車位,新北市三重區興德路５５號十一樓之三,28.64,商,,,1101102,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090317,207.98000000000002,2,2,2,有,有,22800000,134284,坡道平面,52.34,1900000,,RPXRMLNKKIGGFGF98DA,89.87,15.32,0.0,有,
三重區,房地(土地+建物),新北市三重區龍濱路２０８號八樓,13.19,住,,,1101108,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080829,95.96000000000001,2,2,1,有,有,15000000,156315,,0.0,0,其他增建；,RPSONLNKKIGGFGF28DA,47.58,14.32,0.0,有,
三重區,房地(土地+建物),新北市三重區仁安街１９號八樓,21.37,住,,,1101106,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041110,100.66999999999999,2,2,1,有,有,14500000,144035,,0.0,0,,RPPVMLOKKIGGFGF68DA,59.95,8.01,0.0,有,0334
三重區,房地(土地+建物)+車位,新北市三重區新北大道一段１２號十二樓,25.7,住,,,1101119,土地1建物1車位3,十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031217,378.38,4,2,3,有,有,58800000,176542,坡道平面,81.0,6300000,車位總價中，無法拆分各別車位價格。,RPQVMLOKKIGGFGF78DA,172.08,31.15,0.0,有,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區正和街１０３號二樓,17.76,住,,,1101023,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051111,93.98,2,2,1,有,有,13680000,145563,其他,10.15,0,,RPTWMLOKKIGGFGF56DA,57.6,4.54,0.0,有,0335
三重區,房地(土地+建物),新北市三重區正義北路２１６巷１４號二樓,39.85,住,,,1101104,土地2建物3車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660516,108.0,5,5,5,有,無,14000000,129630,,0.0,0,陽台外推；頂樓加蓋；,RPVWMLOKKIGGFGF76DA,108.0,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區正義北路２１６巷１４號,13.28,住,,,1101104,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660516,32.0,0,0,0,無,無,6000000,187500,,0.0,0,其他增建；,RPWPMLPKKIGGFGF88DA,32.0,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區景平路４３１巷１１０號八樓,8.92,住,,,1101030,土地1建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860515,65.46000000000001,2,2,1,有,有,11000000,168042,,0.0,0,陽台外推；其他增建；,RPXQMLLKJIGGFHF68DA,47.19,8.13,0.0,有,
永和區,房地(土地+建物)+車位,新北市永和區保生路１號八樓,43.27,商,,,1101013,土地3建物1車位2,八層,二十三層,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,0810320,645.58,2,0,0,有,有,74250000,115013,坡道平面,0.0,0,共有人數9人。本案拆算土地、建物總價。土地總價：新台幣52272000元整；建物總價：新台幣21978000元整。陽台外推；,RPVRMLRKJIGGFHF56DA,583.63,53.07,0.0,有,0336
中和區,房地(土地+建物),新北市中和區中和路３９０號十四樓之三,4.64,,,,1101025,土地1建物1車位0,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951221,64.92,1,1,1,有,有,14600000,224892,,0.0,0,陽台外推；夾層；其他增建；,RPRPMLSKJIGGFHF68DA,37.87,6.77,0.0,有,
三重區,房地(土地+建物)+車位,新北市三重區仁義街１０６號七樓,18.26,住,,,1101104,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100818,108.16,3,2,2,有,有,14500000,134061,坡道機械,22.81,0,,RPPNMLMKKIGGFGF67DA,52.03,4.32,0.0,有,0337
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區中正路２４３巷７號十三樓,27.08,住,,,1101109,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050914,164.17000000000002,3,2,2,有,有,25000000,152281,坡道平面,31.17,0,含一個機車車位 地下一層,RPQOMLNKKIGGFGF97DA,79.25,11.26,0.0,有,0338
三重區,房地(土地+建物),新北市三重區大同南路１０２號四樓之一,15.43,商,,,1101125,土地4建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060310,112.32000000000001,3,2,2,有,有,15880000,141382,,0.0,0,,RPPPMLNKKIGGFGF97DA,69.24,6.13,0.0,有,0339
三重區,房地(土地+建物),新北市三重區中正南路４３號,8.36,住,,,1101021,土地2建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720526,42.34,0,0,1,有,無,11350000,268068,,0.0,0,,RPQPMLNKKIGGFGF08DA,38.18,4.16,0.0,無,
三重區,房地(土地+建物),新北市三重區中正南路４１巷２號,5.38,住,,,1101021,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730526,20.35,0,0,1,有,無,5500000,270270,,0.0,0,,SPQPMLNKKIGGFGF18DA,17.11,3.24,0.0,無,
三重區,房地(土地+建物),新北市三重區中正南路４３號二樓,8.36,住,,,1101021,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720526,42.34,0,0,1,有,無,5500000,129901,,0.0,0,陽台外推；,TPQPMLNKKIGGFGF28DA,38.18,4.16,0.0,無,
三重區,房地(土地+建物),新北市三重區中正南路４１巷２號,5.38,住,,,1101021,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730526,20.35,0,0,1,有,無,2750000,135135,,0.0,0,陽台外推；,UPQPMLNKKIGGFGF38DA,17.11,3.24,0.0,無,
三重區,房地(土地+建物),新北市三重區中正南路４３號三樓,8.36,住,,,1101021,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720526,42.34,0,0,1,有,無,5500000,129901,,0.0,0,陽台外推；,VPQPMLNKKIGGFGF48DA,38.18,4.16,0.0,無,
三重區,房地(土地+建物),新北市三重區中正南路４１巷２號,5.38,住,,,1101021,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730526,20.35,0,0,1,有,無,2750000,135135,,0.0,0,陽台外推；,WPQPMLNKKIGGFGF58DA,17.11,3.24,0.0,無,
三重區,房地(土地+建物),新北市三重區中正南路４３號四樓,8.36,住,,,1101021,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720526,42.34,0,0,1,有,無,5500000,129901,,0.0,0,陽台外推；頂樓加蓋；,XPQPMLNKKIGGFGF68DA,38.18,4.16,0.0,無,0340
三重區,房地(土地+建物),新北市三重區中正南路４１巷２號,5.38,住,,,1101021,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730526,14.39,0,0,1,有,無,2750000,191105,,0.0,0,陽台外推；頂樓加蓋；,YPQPMLNKKIGGFGF78DA,11.15,3.24,0.0,無,
三重區,房地(土地+建物),新北市三重區下竹圍街８３巷２號五樓,31.6,住,,,1101015,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740708,99.36,5,5,4,有,無,11880000,119565,,0.0,0,頂樓加蓋；,RPSPMLNKKIGGFGF28DA,86.06,13.3,0.0,無,0341
三重區,房地(土地+建物),新北市三重區名源街４３號,7.69,住,,,1101026,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740724,30.08,1,2,1,有,無,3865997,128524,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWQMLKKKIGGFGF48DA,26.98,3.1,0.0,無,
三重區,房地(土地+建物),新北市三重區仁華街６２巷１４號二樓,28.6,工,,,1101025,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0790924,107.95,3,2,2,有,無,8500000,78740,,0.0,0,其他增建:防火巷陽台外推；其他增建；,RPPRMLLJJIGGFGF77DA,101.43,6.52,0.0,無,
蘆洲區,房地(土地+建物),新北市蘆洲區集賢路２２２巷１８號三樓,15.67,住,,,1101030,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860120,100.91,3,2,2,有,有,12800000,126846,,0.0,0,,RPVQMLLJKIGGFGF38DA,65.3,10.57,0.0,有,
三重區,房地(土地+建物),新北市三重區環河南路９號四樓之一,6.53,商,,,1101124,土地3建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861024,62.459999999999994,2,1,1,有,有,8350000,133686,,0.0,0,,RPWQMLLJKIGGFGF48DA,45.08,0.0,0.0,有,
三重區,房地(土地+建物),新北市三重區成功路１０號四樓之三,4.38,商,,,1101118,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820903,51.870000000000005,1,1,1,有,有,6320000,121843,,0.0,0,,RPTTMLOLJIGGFGF88DA,40.0,3.06,0.0,有,
三重區,土地,雙園段187地號,29.15,住,,,1101119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7130000,244597,,0.0,0,未登記建物；,RPXQMLSJKIGGFGF66DA,0.0,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區五華街１４１巷５５號四樓,24.25,住,,,1101102,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690116,77.0,2,1,1,有,無,7800000,101299,,0.0,0,頂樓加蓋；,RPWOMLLKJIGGFGF28DA,77.0,0.0,0.0,無,
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路１３號四樓,43.63,住,,,1101107,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070207,194.72,3,2,2,有,有,17300000,102848,坡道平面,43.04,1700000,,RPOPMLOKKIGGFEF77DA,89.8,12.65,0.0,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段２２８號十四樓,30.07,住,,,1101110,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,220.71,4,2,2,有,有,14600000,69970,坡道平面,29.2,1200000,其他增建；,RPPPMLOKKIGGFEF87DA,114.68,19.12,0.0,有,0342
淡水區,房地(土地+建物),新北市淡水區新春街１８０號六樓之４,2.6,都市：其他:住宅區,,,1101122,土地2建物1車位0,六層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880811,41.6,1,0,1,有,有,3320000,79808,,0.0,0,,RPWOMLPKKIGGFEF58DA,28.91,3.87,0.0,有,0343
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段５７１號十樓,59.89,住,,,1100728,土地1建物1車位2,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080524,343.94,0,0,0,無,有,38000000,116959,坡道平面,46.4,3200000,,RPXPMLNKKIGGFEF58DA,175.82,19.2,0.0,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新民街一段４７之１號,57.03,住,,,1101121,土地1建物1車位2,全,三層,透天厝,住家用,鋼筋混凝土造,0981225,319.24,4,3,5,有,有,19800000,62022,坡道平面,59.84,0,,RPPUMLNKKIGGFEF28DA,171.03,28.6,0.0,無,
淡水區,土地,中和段1664地號,8037.57,,特定農業區,農牧用地,1101202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41330000,5142,,0.0,0,,RPRTMLNKKIGGFEF38DA,0.0,0.0,0.0,無,
淡水區,房地(土地+建物)+車位,新北市淡水區學府路３２巷２３號五樓,24.6,住,,,1101016,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891107,151.51,3,2,2,有,有,13000000,85797,坡道平面,41.48,0,,RPPPMLPKKIGGFEF97DA,74.58,11.91,0.0,有,0344
淡水區,房地(土地+建物),新北市淡水區學府路１８１巷１號三樓,29.45,住,,,1101024,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691119,106.25,6,0,6,有,無,4650000,43765,,0.0,0,前後陽台外推陽台外推；,RPWRMLTJKIGGFEF56DA,106.25,0.0,0.0,無,
三芝區,土地,新小基隆段新庄子小段112地號,3618.0,農,,,1101203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8760000,2421,,0.0,0,,RPQSMLSJKIGGFEF58DA,0.0,0.0,0.0,無,0345
淡水區,房地(土地+建物),新北市淡水區民權路１３１號二樓,7.54,商,,,1101208,土地1建物2車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0831231,73.32,0,0,0,無,有,15000000,204583,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQQMLSJKIGGFEF38DA,41.17,4.86,0.0,有,
淡水區,房地(土地+建物),新北市淡水區崁頂三路８１號十四樓,19.33,住,,,1101002,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060705,160.07,3,2,2,有,有,10980000,68595,,0.0,0,房屋款折讓52800元整.,RPWRMLNJKIGGFEF58DA,93.43,16.06,0.0,有,
八里區,房地(土地+建物)+車位,新北市八里區中山路二段２８７號三樓之６,26.75,住,,,1101028,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100317,146.85000000000002,3,2,2,有,有,9900000,67826,坡道平面,23.74,1550000,,RPWSMLMJKIGGFEF58DA,66.91,15.46,0.0,有,
八里區,房地(土地+建物)+車位,新北市八里區中山路二段２８７號七樓,26.75,住,,,1101031,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100317,145.26,3,2,2,有,有,10450000,72699,坡道平面,22.15,1500000,,RPOTMLMJKIGGFEF87DA,66.91,15.46,0.0,有,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段２０５號八樓,59.32,住,,,1100511,土地1建物1車位2,八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050624,346.78,4,1,3,有,有,37000000,113441,坡道平面,43.54,2600000,未登記建物；,RPQSMLPLJIGGFEF38DA,176.04,37.51,0.0,有,
淡水區,房地(土地+建物),新北市淡水區水源街二段１７７巷５１號八樓,10.6,住,,,1101115,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851202,58.69,3,1,3,有,有,3700000,63043,,0.0,0,,RPQRMLRKJIGGFEF38DA,33.45,5.63,0.0,有,
三芝區,房地(土地+建物),新北市三芝區智成街６８號二樓,34.6,住,,,1101027,土地1建物1車位0,二層，陽台,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681122,93.59,0,1,1,有,無,2050000,21904,,0.0,0,,RPQPMLRLJIGGFEF28DA,93.59,0.0,0.0,無,
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１３６號十三樓之５,20.34,住,,,1101115,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,152.43,4,2,2,有,有,7850000,51706,坡道平面,19.95,1000000,陽台外推；,RPPNMLLLJIGGFEF37DA,84.28,13.04,0.0,有,
八里區,房地(土地+建物),新北市八里區中山路二段８３號十一樓,20.31,住,,,1101031,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840411,118.46,3,2,2,有,有,6200000,52338,,0.0,0,陽台外推；,RPUOMLNJJIGGFEF97DA,89.26,15.01,0.0,有,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段１８１號三樓,38.13,住,,,1101022,土地1建物1車位2,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050624,233.25,4,1,2,有,有,22080000,102653,坡道平面,42.51,2500000,未登記建物；,RPROMLOJJIGGFEF77DA,117.31,16.92,0.0,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段３４０號二十三樓,10.95,商,,,1101006,土地1建物1車位1,二十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,153.09,3,2,2,有,有,10450000,74438,坡道平面,30.84,1350000,含裝潢費1100000元；,RPOSMLSKIIGGFEF28DA,70.08,13.42,0.0,有,
萬里區,房地(土地+建物),新北市萬里區新墾丁路１４０號５樓,20.78,,山坡地保育區,丙種建築用地,1101128,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731119,37.400000000000006,1,0,1,有,有,1050000,28075,,0.0,0,,RPSNMLRJKIGGFDF08DA,27.9,4.44,0.0,無,
汐止區,房地(土地+建物),新北市汐止區水源路一段２８３巷１弄１號３樓,19.93,住,,,1101105,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711020,80.83,3,2,2,有,無,8100000,100210,,0.0,0,陽台外推；,RPVNMLRJKIGGFDF38DA,68.31,12.52,0.0,無,0346
汐止區,房地(土地+建物)+車位,新北市汐止區大同路二段２８５號６樓,9.19,住,,,1101114,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,139.59,3,2,2,有,有,14280000,102300,坡道平面,0.0,1800000,,RPQNMLSJKIGGFDF97DA,120.3,10.7,0.0,有,
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路１０６巷１８號八樓,14.32,住,,,1101031,土地2建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100625,101.87,2,2,1,有,有,13880000,145602,坡道機械,15.47,1300000,,RPRPMLNKKIGGFDF87DA,48.95,8.45,0.0,有,
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路１０６巷２２號七樓,13.66,住,,,1101031,土地2建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100625,98.14,2,2,1,有,有,13320000,145397,坡道機械,15.47,1300000,,RPSPMLNKKIGGFDF97DA,45.93,8.75,0.0,有,
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路１０６巷３２號七樓,14.99,住,,,1101027,土地2建物1車位1,七層，八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100625,105.88,2,2,1,有,有,14700000,146002,坡道機械,15.47,1500000,,RPUPMLNKKIGGFDF18DA,51.46,8.5,0.0,有,
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路１０６巷１８號七樓,14.32,住,,,1101106,土地2建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100625,101.87,2,2,1,有,有,13800000,144676,坡道機械,15.47,1300000,,RPVPMLNKKIGGFDF28DA,48.95,8.45,0.0,有,
汐止區,房地(土地+建物),新北市汐止區仁愛路１０６巷２０號六樓,12.11,住,,,1101022,土地2建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100625,74.78999999999999,2,2,1,有,有,10680000,142800,,0.0,0,,RPXPMLNKKIGGFDF48DA,42.16,7.09,0.0,有,
